file_id,conversation,topic
3032,Agent 51.976000 53.290500 um-hum,Budget
3032,Agent 53.290500 54.652375 yeah,Budget
3032,Customer 54.232250 63.635875 and Massachusetts had the same type of of uh legislation you know they only can raise taxes so much there there's a cap on it,Budget
3032,Agent 54.652375 62.721125 [silence],Budget
3032,Agent 62.721125 63.776500 right,Budget
3032,Customer 63.635875 65.021125 um,Budget
3032,Agent 63.776500 74.379750 see down here in Texas they just they don't s[tate]- they we don't have a state income tax and so they never want to raise taxes so they just raise the fees they just call them fees and there's a fee for everything,Budget
3032,Customer 65.021125 73.977750 [silence],Budget
3032,Customer 73.977750 76.915875 you don't have a state income tax,Budget
3032,Agent 74.379750 75.419375 [silence],Budget
3032,Agent 75.419375 81.271750 we don't have a state income tax and uh there's no uh the sales tax isn't on food,Budget
3032,Customer 76.915875 78.344875 is that right,Budget
3032,Customer 78.344875 82.628500 [silence],Budget
3032,Agent 81.271750 84.286875 or anything like that so we,Budget
3032,Customer 82.628500 86.152125 yeah our sales tax isn't either uh it's a,Budget
3032,Agent 84.286875 89.884750 yeah so we're not taxed very much uh but the fees are p[retty]- pretty ridiculous,Budget
3032,Customer 86.152125 105.369875 [silence],Budget
3032,Agent 89.884750 95.267625 but i think we just may need to have uh you know get sharp people from all over the country,Budget
3032,Agent 95.267625 105.371125 into some sort of a like a constitutional convention and then to say what's working in one place why wouldn't it work someplace else i noticed Bridgeport Connecticut's declared bankruptcy,Budget
3032,Customer 105.369875 111.567250 [laughter] yeah isn't that something uh yeah it was just in the paper the last day or two,Budget
3032,Agent 105.371125 106.636375 [silence],Budget
3032,Agent 106.636375 109.703375 yeah yeah so,Budget
3032,Agent 109.703375 111.084750 [silence],Budget
3032,Agent 111.084750 120.452125 yeah and it happened i think Michigan way back in the late sixties when Soapie Williams was governor they declared bankruptcy the whole state of Michigan,Budget
3032,Customer 111.567250 120.477375 [silence],Budget
3032,Agent 120.452125 122.566125 so it's,Budget
3032,Customer 120.477375 123.761875 yeah it's just they're just running um,Budget
3032,Agent 122.566125 135.810125 [silence],Budget
3032,Customer 123.761875 133.805125 i- i don't know about about Texas but i know up around here as soon as uh like Massachusetts well Rhode Island too it doesn't make any difference which state when things get tight they always,Budget
3032,Customer 133.805125 140.767625 threaten they're going to cut uh police fire uh they're going to layoff teachers but they [vocalized-noise],Budget
3032,Agent 135.810125 137.022750 um-hum,Budget
3032,Agent 137.022750 138.979500 [silence],Budget
3032,Agent 138.979500 139.649000 right,Budget
3032,Agent 139.649000 144.898500 [silence],Budget
3032,Customer 140.767625 149.244750 it's the rank and file they never talk about cutting at the top you know the administrators and the assistant to the assistant to the assistant,Budget
3032,Agent 144.898500 146.039000 oh absol[utely]-,Budget
3032,Agent 146.039000 148.521625 [silence],Budget
3032,Agent 148.521625 149.844500 abs[olutely]- absolutely,Budget
3032,Customer 149.244750 156.156625 and i think the federal government is the same way that it's it's just gotten so huge that i don't think anyone,Budget
3032,Agent 149.844500 157.835875 [silence],Budget
3032,Customer 156.156625 158.489375 has got a handle on it anymore,Budget
3032,Agent 157.835875 159.907250 no by leaving,Budget
3032,Customer 158.489375 160.042625 [noise] there's no [noise],Budget
3032,Agent 159.907250 165.519500 yeah yeah by leaving that particular group in there to make the decisions it's not going change,Budget
3032,Customer 160.042625 160.915125 huh,Budget
3032,Customer 160.915125 171.155250 [silence],Budget
3032,Agent 165.519500 172.440250 so somebody has to get it to where that it's just a rank and file citizens around the country and and the and like a,Budget
3032,Customer 171.155250 174.056625 that's right that's true yeah,Budget
3032,Agent 172.440250 175.673250 like a huge convention you know if they'd send uh,Budget
3032,Customer 174.056625 186.041250 [silence],Budget
3032,Agent 175.673250 185.822875 so many people from each uh um they could do them_1 they could do them_1 in the state by state and then each state could pick representatives just like they do at uh political conventions,Budget
3032,Agent 185.822875 187.565250 [silence],Budget
3032,Customer 186.041250 188.033375 um yeah,Budget
3032,Agent 187.565250 191.686875 but you'd what what it would end up it would be the same old people going so,Budget
3032,Customer 188.033375 191.792750 [silence],Budget
3032,Agent 191.686875 198.252125 [silence],Budget
3032,Customer 191.792750 198.904625 that's [vocalized-noise] probably there should be uh uh a mandatory limit on on how long you can serve like maybe only two terms [noise],Budget
3032,Agent 198.252125 200.767000 yeah that's i've always thought that [vocalized-noise],Budget
3032,Customer 198.904625 203.770250 and that's if w[e]- you know because_1 some of these old boys have been in there for a thousand years,Budget
3032,Agent 200.767000 202.219250 [silence],Budget
3032,Agent 202.219250 205.925250 get in get in there forever and then that seniority system and then the [noise],Budget
3032,Customer 203.770250 206.129375 [silence],Budget
3032,Agent 205.925250 206.856875 [noise],Budget
3032,Customer 206.129375 206.878875 yep,Budget
3032,Agent 206.856875 210.388750 some creep in there and uh so um,Budget
3032,Customer 206.878875 208.252625 [silence],Budget
3032,Customer 208.252625 209.261625 yep,Budget
3032,Customer 209.261625 210.270625 [silence],Budget
3032,Customer 210.270625 215.273125 yeah it's probably going to have to start there and get some new blood in there and then,Budget
3032,Agent 210.388750 212.110125 [silence],Budget
3032,Agent 212.110125 212.912375 yeah,Budget
3032,Agent 212.912375 233.412750 [silence],Budget
3032,Customer 215.273125 224.206375 um maybe they can look at it and they can you know each one of them that's in there now have got their own favorite projects and all you know they're they're cronies and,Budget
3032,Customer 224.206375 233.855875 [noise] um but i don't think you can do anything i don't think they're i think the budget's out of hand until you can get in there and change the administration and i'm talking about right through from top to bottom,Budget
3032,Agent 233.412750 238.979625 right i think uh well even at the beginning of the country Alexander Hamilton wanted to put a limit,Budget
3032,Customer 233.855875 256.739625 [silence],Budget
3032,Agent 238.979625 240.646375 on um,Budget
3032,Agent 240.646375 250.913000 the the President was only supposed to serve seven years and they didn't uh they didn't follow through on that but i i've i've thought about a twelve year cap for [noise] congressmen and senators,Budget
3032,Agent 250.913000 255.170125 and maybe go back to a seven year term for the President,Budget
3032,Agent 255.170125 257.480875 sort of you know [noise],Budget
3032,Customer 256.739625 258.955250 [vocalized-noise] it so it would run,Budget
3032,Agent 257.480875 260.397875 could you hold one second just a second Ray,Budget
3032,Customer 258.955250 259.997000 [silence],Budget
3032,Customer 259.997000 260.884875 yeah,Budget
3032,Agent 260.397875 262.305750 [noise],Budget
3032,Customer 260.884875 271.393000 [silence],Budget
3032,Agent 262.305750 270.711625 [silence],Budget
3032,Agent 270.711625 271.540625 hello,Budget
3032,Customer 271.393000 272.540250 [noise] yeah,Budget
3032,Agent 271.540625 272.153000 [noise],Budget
3032,Agent 272.153000 276.229250 that's all right my wife's a psychologist and i thought that might be somebody calling in for her,Budget
3032,Customer 272.540250 276.063500 [silence],Budget
3032,Customer 276.063500 277.621375 oh i see,Budget
3032,Agent 276.229250 279.643375 how are things in Massachusetts after Dukakis then,Budget
3032,Customer 277.621375 280.076250 [silence],Budget
3032,Agent 279.643375 284.366750 [silence],Budget
3032,Customer 280.076250 285.031000 um M[assachusetts]- Massachusetts is in is in terrible terrible shape,Budget
3032,Agent 284.366750 285.462875 um-hum,Budget
3032,Customer 285.031000 289.135125 they're uh uh they're still talking about uh,Budget
3032,Agent 285.462875 293.061875 [silence],Budget
3032,Customer 289.135125 300.336125 uh l[aying]- laying off a lot of people you know cutt[ing]- cutting a lot of services um the state is not funding any of the any of the cities and towns so,Budget
3032,Agent 293.061875 293.712375 yeah,Budget
3032,Agent 293.712375 299.150125 [silence],Budget
3032,Agent 299.150125 300.445500 yeah,Budget
3032,Customer 300.336125 308.327250 so the cities and towns now are are forced to go out and uh raise capital uh it's it's uh,Budget
3032,Agent 300.445500 308.094500 [silence],Budget
3032,Agent 308.094500 311.302125 yeah this is Texas is trying,Budget
3032,Customer 308.327250 314.685875 it's just a bad situation and it's not only there but Rhode Island is the same it's just isn't there you know it's in the same boat,Budget
3032,Agent 311.302125 314.091250 [silence],Budget
3032,Agent 314.091250 321.318125 oh that's crazy because Texas uh it looks like it's trying to bounce back a little bit but it's we've still got a ways to go,Budget
3032,Customer 314.685875 344.824000 [silence],Budget
3032,Agent 321.318125 329.820750 it's uh i teach in a college and i and i'm in a i'm in pretty good shape but some of these uh there's just a lot of people out of work lot of homeless,Budget
3032,Agent 329.820750 336.511500 and the budget is just i don't we've got a new governor de[mocratic]- democratic governor female and uh,Budget
3032,Agent 336.511500 343.423250 she's trying to cutback but she has to be so careful and that's the problem is that you if you come in too fast,Budget
3032,Agent 343.423250 345.392500 you can't get reelected,Budget
3032,Customer 344.824000 356.265250 yeah you know um there's an awful lot of people uh in this country that are idle uh when you say like the homeless and there's the prison population is skyrocketing,Budget
3032,Agent 345.392500 350.875875 [silence],Budget
3032,Agent 350.875875 351.751500 um-hum,Budget
3032,Agent 351.751500 352.853000 [silence],Budget
3032,Agent 352.853000 353.391625 yes,Budget
3032,Agent 353.391625 355.948250 [silence],Budget
3032,Agent 355.948250 356.977000 absolutely,Budget
3032,Customer 356.265250 364.169500 uh i think they should probably go back and borrow some of uh Roosevelt's ideas you know uh set up some of these CCC camps like they had way back,Budget
3032,Agent 356.977000 363.032500 [silence],Budget
3032,Agent 363.032500 364.994000 yes yes but,Budget
3032,Customer 364.169500 366.186500 um that,Budget
3032,Agent 364.994000 377.974000 you know give people a little uh dignity because_1 i know a lot of these people would like to work they just don't know how uh to go out and get find a job or they're not skilled or or something and it [noise] it doesn't take a lot of skill to rake leaves or,Budget
3032,Customer 366.186500 379.597500 [silence],Budget
3032,Agent 377.974000 380.570750 do some of those things like those [noise],Budget
3032,Customer 379.597500 391.765875 that's right they could they could uh they could build roads uh bridges uh uh canals uh there's there's a ton of things they can do we can take in uh they could stop start uh a rapid transit,Budget
3032,Agent 380.570750 382.228625 [silence],Budget
3032,Agent 382.228625 384.394750 right right,Budget
3032,Agent 384.394750 391.615375 [silence],Budget
3032,Agent 391.615375 393.057000 uh-huh [noise],Budget
3032,Customer 391.765875 395.286500 movement like when they when they first broke into uh,Budget
3032,Agent 393.057000 397.026875 [silence],Budget
3032,Customer 395.286500 397.502125 [noise] uh the interstate highways,Budget
3032,Agent 397.026875 397.667500 yeah,Budget
3032,Customer 397.502125 402.277000 uh we don't have a rapid transit system in this country though worth a worth a damn,Budget
3032,Agent 397.667500 400.197000 [noise],Budget
3032,Agent 400.197000 409.852625 no we don't we don't [noise] the um we and you mentioned the pri[son]- prison population another thing you can do in the budget we've got a lot of people who don't need to be in prison,Budget
3032,Customer 402.277000 410.076250 [silence],Budget
3032,Agent 409.852625 416.613250 i mean there's some of the lesser crimes anymore probably you don't need to put them_1 away put them in some work program,Budget
3032,Customer 410.076250 412.311750 [noise] that's true right,Budget
3032,Customer 412.311750 416.246625 [silence],Budget
3032,Customer 416.246625 417.331000 [noise] yep,Budget
3032,Agent 416.613250 422.826375 you know a minimum very minimum security and this they've got a job and you you work uh,Budget
3032,Customer 417.331000 437.881500 [silence],Budget
3032,Agent 422.826375 431.125250 you know work this long some of them_1 may find that they they like it and want to take it permanently then you could just switch them over in another branch of that and pay them_1 um,Budget
3032,Agent 431.125250 438.318125 a decent wage you you'd whatever you'd pay them_1 would be a lot better than having them_1 in jail or having them_1 out on the street,Budget
3032,Customer 437.881500 442.805000 that's right because i don't know what what it costs per year per inmate,Budget
3032,Agent 438.318125 442.577125 [silence],Budget
3032,Agent 442.577125 444.459000 it's a it's a lot,Budget
3032,Customer 442.805000 443.815875 but,Budget
3032,Customer 443.815875 449.711875 if they just if they just like paid them a wage and let them perform something useful,Budget
3032,Agent 444.459000 445.275625 yeah,Budget
3032,Agent 445.275625 449.711875 [silence],Budget
2884,Agent 0.000000 2.089125 [noise] excuse me,Family Finance
2884,Customer 0.000000 0.042750 [silence],Family Finance
2884,Customer 0.042750 5.190750 [laughter] oh go ahead K[en]- so Ken how do you do your family budget,Family Finance
2884,Agent 2.089125 4.489875 [silence],Family Finance
2884,Agent 4.489875 8.901500 well we don't actually have a budget budget per se what we do is uh,Family Finance
2884,Customer 5.190750 10.735750 [silence],Family Finance
2884,Agent 8.901500 15.995625 sort of maintain a normal checkbook you know like everybody in the world does i guess and occasionally it actually balances and then,Family Finance
2884,Customer 10.735750 12.163000 um-hum,Family Finance
2884,Customer 12.163000 13.861125 [silence],Family Finance
2884,Customer 13.861125 15.985750 [laughter],Family Finance
2884,Customer 15.985750 22.368375 [silence],Family Finance
2884,Agent 15.995625 28.899625 um we also we um we have a a US Air Visa card and then every every dollar we every dollar we charge is a mile for our frequent flier mileage,Family Finance
2884,Customer 22.368375 23.430250 uh-huh,Family Finance
2884,Customer 23.430250 27.745500 [silence],Family Finance
2884,Customer 27.745500 29.413875 oh yeah,Family Finance
2884,Agent 28.899625 40.599625 it's a real good deal actually if you charge a lot so what we what wh[at]- my wife and i have taken to doing is charging everything in sight anything we buy we charge including groceries and so forth so what we'll do is,Family Finance
2884,Customer 29.413875 36.897375 [silence],Family Finance
2884,Customer 36.897375 37.948875 uh-huh,Family Finance
2884,Customer 37.948875 39.314375 [silence],Family Finance
2884,Customer 39.314375 41.582375 well then you just pay it off at the end of the month,Family Finance
2884,Agent 40.599625 50.881875 right we actually maintain a we have a s[avings]- a s[avings]- we have we we we have a checking account that we treat like a savings a[ccount]- scratch that we have a savings account that we treat like a checking account,Family Finance
2884,Customer 41.582375 50.326375 [silence],Family Finance
2884,Customer 50.326375 51.603750 um-hum,Family Finance
2884,Agent 50.881875 57.636250 and so what we do is we anytime we do it or make or charge something we write it out as if we wrote a check,Family Finance
2884,Customer 51.603750 56.619625 [silence],Family Finance
2884,Customer 56.619625 57.770875 uh-huh,Family Finance
2884,Agent 57.636250 63.657250 and then at the end of the month all the money's there covered already so we just pay it off without having to worry about any interest or anything,Family Finance
2884,Customer 57.770875 62.548375 [silence],Family Finance
2884,Customer 62.548375 65.261125 oh that's a really good idea,Family Finance
2884,Agent 63.657250 66.828625 it keeps us hopping [laughter],Family Finance
2884,Customer 65.261125 68.909000 yeah see now i'd never get my wife to be able to follow that,Family Finance
2884,Agent 66.828625 69.250500 [silence],Family Finance
2884,Customer 68.909000 80.628625 before we got married i had money in the bank i owned my own home i put in so much money each you know month towards long term savings you know like in uh mutual funds and things you know,Family Finance
2884,Agent 69.250500 69.913625 hm,Family Finance
2884,Agent 69.913625 80.497125 [silence],Family Finance
2884,Agent 80.497125 81.520125 um-hum,Family Finance
2884,Customer 80.628625 85.104250 and uh after i got married no it just didn't work anymore,Family Finance
2884,Agent 81.520125 89.851000 [silence],Family Finance
2884,Customer 85.104250 96.075875 uh she spends a lot she likes to spend on anything and everything [laughter] with body lotion [laughter] everything so we really haven't uh,Family Finance
2884,Agent 89.851000 90.809250 hm,Family Finance
2884,Agent 90.809250 100.783875 [silence],Family Finance
2884,Customer 96.075875 103.096500 we don't have a good organized system yet maybe after awhile i'll rub off on her or something [laughter] i don't thi[nk]-,Family Finance
2884,Agent 100.783875 109.672500 [laughter] well you know you know what's you know what's always good is sort of a force savings where they just take money out of you're pay we did that for awhile where um,Family Finance
2884,Customer 103.096500 106.584000 [silence],Family Finance
2884,Customer 106.584000 107.792750 yeah,Family Finance
2884,Customer 107.792750 110.907375 [silence],Family Finance
2884,Agent 109.672500 121.273500 we actually still do it with with my wife's salary where we put it we have a separate a a a third account even um i mean a savings account in an in an entirely different bank where what we do is take,Family Finance
2884,Customer 110.907375 112.245250 um-hum,Family Finance
2884,Customer 112.245250 118.573125 [silence],Family Finance
2884,Customer 118.573125 119.737500 yeah,Family Finance
2884,Customer 119.737500 123.625750 [silence],Family Finance
2884,Agent 121.273500 126.913375 money out of her paycheck every week i'm a graduate student uh oh really in what field,Family Finance
2884,Customer 123.625750 129.420375 yes so am i yeah uh well uh in information systems i'm a voice researcher,Family Finance
2884,Agent 126.913375 128.575250 [silence],Family Finance
2884,Agent 128.575250 133.521875 oh okay i'm in uh i i work in psycholinguistics actually,Family Finance
2884,Customer 129.420375 132.226125 [silence],Family Finance
2884,Customer 132.226125 133.379875 uh-huh,Family Finance
2884,Customer 133.379875 135.739875 [silence],Family Finance
2884,Agent 133.521875 142.720000 um but my wife's has a real job yeah and what she'll yeah [laughter] so what we do is we take money out of her out of her paycheck each week,Family Finance
2884,Customer 135.739875 138.785375 yeah so does mine [laughter],Family Finance
2884,Customer 138.785375 141.981750 [silence],Family Finance
2884,Customer 141.981750 143.224125 uh-huh,Family Finance
2884,Agent 142.720000 153.464375 and and put it it it goes directly into another account that we don't a[t]- at a at an entirely separate bank that we don't have access to so easily and it it goes there and it stays there and it builds up until we need it for something,Family Finance
2884,Customer 143.224125 152.863000 [silence],Family Finance
2884,Customer 152.863000 163.052625 yeah see i think we might have to do that [laughter] because_1 she looks at what she brings home each week i it's going to be really hard for her to uh not have her own money,Family Finance
2884,Agent 153.464375 155.652625 [silence],Family Finance
2884,Agent 155.652625 157.497125 [laughter],Family Finance
2884,Agent 157.497125 163.026125 [silence],Family Finance
2884,Agent 163.026125 164.279500 um,Family Finance
2884,Customer 163.052625 174.649875 because_1 like now you know i put money in the bank and saved to go back to graduate school for two years and now she wants to go back to school but she saved enough maybe to get her through August,Family Finance
2884,Agent 164.279500 165.899500 [silence],Family Finance
2884,Agent 165.899500 166.919875 right,Family Finance
2884,Agent 166.919875 168.672500 [silence],Family Finance
2884,Agent 168.672500 169.396625 um-hum,Family Finance
2884,Agent 169.396625 175.191750 [silence],Family Finance
2884,Customer 174.649875 188.448875 you know and that's it even and i keep saying now Laura you're going to have to save a little money i don't know if my paltry graduate student fees are going to get us through it doesn't work Ken [laughter] my mother always said don't argue about money so we don't,Family Finance
2884,Agent 175.191750 176.543125 oh,Family Finance
2884,Agent 176.543125 182.654000 [silence],Family Finance
2884,Agent 182.654000 183.559875 right,Family Finance
2884,Agent 183.559875 184.523250 [silence],Family Finance
2884,Agent 184.523250 185.624000 Jesus,Family Finance
2884,Agent 185.624000 188.132625 [silence],Family Finance
2884,Agent 188.132625 191.360000 right that's the thing you you you don't argue about it,Family Finance
2884,Customer 188.448875 197.229375 uh but uh but you know uh there goes my savings [laughter] but you know i it's one of those things i[t's]-,Family Finance
2884,Agent 191.360000 192.460000 [silence],Family Finance
2884,Agent 192.460000 194.064000 oh God,Family Finance
2884,Agent 194.064000 196.567750 oh Go[d]-,Family Finance
2884,Agent 196.567750 203.010625 yeah i i got lucky my wife apparently is is is not a she likes to spend but she's pretty good about things,Family Finance
2884,Customer 197.229375 201.820375 [silence],Family Finance
2884,Customer 201.820375 206.244625 yeah now see my wife will do things like make clothes,Family Finance
2884,Agent 203.010625 206.007375 [silence],Family Finance
2884,Agent 206.007375 207.766750 oh wow,Family Finance
2884,Customer 206.244625 220.345000 uh you know one of our one of our big investments that you know was i was wholeheartedly in favor of was to buy a sewing machine because she makes clothes and you know a descent sewing machine will really help her out and and she's already made you know presents and gifts and things,Family Finance
2884,Agent 207.766750 220.837250 [silence],Family Finance
2884,Customer 220.345000 227.881125 for shorts for me and things for the summer you know so i guess i can't you know we've probably almost paid off the sewing machine with uh,Family Finance
2884,Agent 220.837250 222.174750 that's great,Family Finance
2884,Agent 222.174750 227.022500 [silence],Family Finance
2884,Agent 227.022500 229.185000 with the money savings there,Family Finance
2884,Customer 227.881125 238.773000 yeah the savings from that so i can't complain too much you know she she's good about that and also we we dine at home a lot you know she likes to cook so that saves us from restaurants or whatever but,Family Finance
2884,Agent 229.185000 238.522500 [silence],Family Finance
2884,Agent 238.522500 239.686500 that's good,Family Finance
2884,Customer 238.773000 246.087875 but she does have things where she likes to pamper herself that just to me seem like m[oney]- money dumped down a drain you know,Family Finance
2884,Agent 239.686500 244.500000 [silence],Family Finance
2884,Agent 244.500000 251.581125 right well i guess we all have those things though i mean i uh i uh [noise] i i go to uh i pay,Family Finance
2884,Customer 246.087875 247.840000 yeah,Family Finance
2884,Customer 247.840000 253.573250 [silence],Family Finance
2884,Agent 251.581125 256.291750 what i think is a lot of money to go to a karate class you know for the you know i pay up through the year,Family Finance
2884,Customer 253.573250 254.780000 um-hum,Family Finance
2884,Customer 254.780000 256.631125 yeah but you need a hobby,Family Finance
2884,Agent 256.291750 262.407875 right exactly so you know that but that to her is sort of a waste but but she does her nails so,Family Finance
2884,Customer 256.631125 259.062375 [silence],Family Finance
2884,Customer 259.062375 260.961000 yeah that's true yeah,Family Finance
2884,Customer 260.961000 265.100000 [laughter] i know and those nails are so expensive,Family Finance
2884,Agent 262.407875 264.032875 [silence],Family Finance
2884,Agent 264.032875 265.913125 i know,Family Finance
2884,Customer 265.100000 272.493375 [laughter] oh gosh i was so excited when she decided she wasn't going to do her nails anymore i guess she just stopped polishing them_1 because they were yellow,Family Finance
2884,Agent 265.913125 267.793250 exactly,Family Finance
2884,Agent 267.793250 272.505250 [silence],Family Finance
2884,Customer 272.493375 286.627125 and then she waits for them to get their color back and then she'll polish them again i don't know whatever so she stopped for awhile boy what a difference they buy nail polish every two weeks it's [laughter] uh gosh and lotion oh my goodness body lotion,Family Finance
2884,Agent 272.505250 273.590875 yeah,Family Finance
2884,Agent 273.590875 278.000125 [silence],Family Finance
2884,Agent 278.000125 278.795750 [laughter],Family Finance
2884,Agent 278.795750 282.885625 [silence],Family Finance
2884,Agent 282.885625 284.297625 yeah,Family Finance
2884,Agent 284.297625 286.380875 [silence],Family Finance
2884,Agent 286.380875 288.225875 oh yeah,Family Finance
2884,Customer 286.627125 294.107375 we spend more on on soft bo[dy]- on on body lotions with sesame oil and all these different things,Family Finance
2884,Agent 288.225875 300.920875 [silence],Family Finance
2884,Customer 294.107375 295.264375 than,Family Finance
2884,Customer 295.264375 300.619500 uh she must spend more on one application of body lotion than i do on soap for an entire year,Family Finance
2884,Customer 300.619500 302.192875 and so,Family Finance
2884,Agent 300.920875 307.715375 yeah [laughter] good old Ivory um well it it's for your benefit though right that's what,Family Finance
2884,Customer 302.192875 304.599500 [laughter] yeah it's funny,Family Finance
2884,Customer 304.599500 306.083875 [silence],Family Finance
2884,Customer 306.083875 309.056000 oh i think so she's always soft that's true,Family Finance
2884,Agent 307.715375 312.670875 [vocalized-noise] always soft [vocalized-noise] you know uh so so that's helpful,Family Finance
2884,Customer 309.056000 311.276750 yeah yeah,Family Finance
2884,Customer 311.276750 319.123375 yeah but i i think um i don't know maybe after uh we're not in school anymore we'll be much better at saving i think uh,Family Finance
2884,Agent 312.670875 319.046375 [silence],Family Finance
2884,Agent 319.046375 320.633250 yeah,Family Finance
2884,Customer 319.123375 320.779625 i think that's uh,Family Finance
2884,Agent 320.633250 323.392000 now do you still own a house you said you owned one,Family Finance
2884,Customer 320.779625 321.932250 [silence],Family Finance
2884,Customer 321.932250 325.010750 i sold my house and that's what's really paying for my,Family Finance
2884,Agent 323.392000 327.606000 [silence],Family Finance
2884,Customer 325.010750 334.626625 uh time unemployed or whatever you know because the graduate assistantship really doesn't cover the ten thousand dollars in tuition really doesn't cover living expenses,Family Finance
2884,Agent 327.606000 328.788125 oh that's great,Family Finance
2884,Agent 328.788125 330.915250 [silence],Family Finance
2884,Agent 330.915250 331.809375 right,Family Finance
2884,Agent 331.809375 334.886500 [silence],Family Finance
2884,Customer 334.626625 343.247250 uh now well we actually live in two different places right now because she has her job so that makes it hard um with you know we're paying double rent and double utilities,Family Finance
2884,Agent 334.886500 335.909750 right,Family Finance
2884,Agent 335.909750 342.310875 [silence],Family Finance
2884,Agent 342.310875 344.228875 oh wow,Family Finance
2884,Customer 343.247250 357.267750 and that makes it sort of expensive but see i live within my i live within my [meniar/menial] me[nial]- [laughter] very menial income and she doesn't [laughter] she doesn't live within her her professional income you know so i just get a,Family Finance
2884,Agent 344.228875 345.385625 [silence],Family Finance
2884,Agent 345.385625 347.342500 right there that'll kill you,Family Finance
2884,Agent 347.342500 356.572875 [silence],Family Finance
2884,Agent 356.572875 359.628875 that's the killer two apartments and stuff like that,Family Finance
2884,Customer 357.267750 367.952000 yeah a[nd]- and then even if we want to see each other on weekends it's twenty five thirty dollars in gas every weekend and that really adds up too you know so,Family Finance
2884,Agent 359.628875 364.894375 [silence],Family Finance
2884,Agent 364.894375 366.027375 wow,Family Finance
2884,Agent 366.027375 367.117500 [silence],Family Finance
2884,Agent 367.117500 367.831875 wow,Family Finance
2884,Agent 367.831875 369.936500 [silence],Family Finance
2884,Customer 367.952000 370.754875 it uh it gets tough but i,Family Finance
2884,Agent 369.936500 371.796500 well that'll kill you yeah,Family Finance
2884,Customer 370.754875 378.574500 i think we'll do much better when we're living together and we're only paying one rent and one telephone you know w[ell]- it'll cut our telephone bills,Family Finance
2884,Agent 371.796500 378.401750 [silence],Family Finance
2884,Agent 378.401750 381.110125 eventually right i mean you're not,Family Finance
2884,Customer 378.574500 391.289500 you know yeah by fi[ve]- by four fifths you know if if if she's here so it's it's actually tough this year but it'll be better in June she'll be move live together in June so hopefully our budget will in increase then,Family Finance
2884,Agent 381.110125 382.395125 [silence],Family Finance
2884,Agent 382.395125 384.081125 right my God,Family Finance
2884,Agent 384.081125 390.924875 [silence],Family Finance
2884,Agent 390.924875 392.912000 have you been married for long or,Family Finance
2884,Customer 391.289500 393.949500 no just since December,Family Finance
2884,Agent 392.912000 394.005125 [silence],Family Finance
2884,Customer 393.949500 395.054750 [silence],Family Finance
2884,Agent 394.005125 396.256875 oh wow so you guys really are newlyweds,Family Finance
2884,Customer 395.054750 401.473875 yeah yeah we're [vocalized-noise] very newlyweds and but that's the you know we were together for probably um,Family Finance
2884,Agent 396.256875 397.929250 oh wow,Family Finance
2884,Agent 397.929250 405.017125 [silence],Family Finance
2884,Customer 401.473875 411.298875 uh very close for about six months before we got married so you know we lived within uh though i owned held had my own house and things you know we still uh,Family Finance
2884,Agent 405.017125 406.341625 um-hum,Family Finance
2884,Agent 406.341625 414.785625 [silence],Family Finance
2884,Customer 411.298875 417.246125 we're still pretty close and i knew her spending habits and and they're about the same they haven't changed at all you know,Family Finance
2884,Agent 414.785625 416.442125 [laughter],Family Finance
2884,Agent 416.442125 418.771625 [laughter],Family Finance
2884,Customer 417.246125 429.423500 [laughter] my mother always said to me Tom now the best thing to do is be like you're father never say a word when you're wife spends money and i was like well that's true my dad never said a word you know yeah so,Family Finance
2884,Agent 418.771625 426.970125 [silence],Family Finance
2884,Agent 426.970125 428.530000 yeah,Family Finance
2884,Agent 428.530000 437.656125 i actually encourage my wife to spend money sometimes because_1 i think you know um i s[ort]- i sort of feel guilty if you [laughter-know] given that she makes twice as much as i do,Family Finance
2884,Customer 429.423500 430.703250 [silence],Family Finance
2884,Customer 430.703250 431.945125 [laughter],Family Finance
2884,Customer 431.945125 436.644000 [silence],Family Finance
2884,Customer 436.644000 437.707750 yeah,Family Finance
2884,Agent 437.656125 445.601875 so i sort say you know if she wants to go out and buy something i never argue with her because she's [vocalized-noise] she's real good at you know sort of saving and um,Family Finance
2884,Customer 437.707750 443.237000 [silence],Family Finance
2884,Customer 443.237000 448.628625 yeah i don't i don't argue with her but i just get all i guess i i it must show on my face,Family Finance
2884,Agent 445.601875 448.103375 [silence],Family Finance
2884,Agent 448.103375 450.215875 [laughter],Family Finance
2884,Customer 448.628625 460.862375 you know must be like [noise] like must be cringes or something you know um especially l[ike]- yesterday or this past weekend we met half way between at uh at her parents house and um,Family Finance
2884,Agent 450.215875 452.096625 [silence],Family Finance
2884,Agent 452.096625 453.780875 yeah,Family Finance
2884,Agent 453.780875 465.570375 [silence],Family Finance
2884,Customer 460.862375 472.948625 she had on a new pair of jeans and she'd gotten all new underwear and i was like [noise] Laura [laughter] how did you get all this stuff she goes well i just got paid and [laughter-and] i was like oh,Family Finance
2884,Agent 465.570375 466.469125 [laughter],Family Finance
2884,Agent 466.469125 472.293000 [silence],Family Finance
2884,Agent 472.293000 474.529125 had the money in their pocket yeah,Family Finance
